time,open,high,low,close,tick_volume,spread,real_volume
2020-09-18 22:00:00,1.29258,1.29317,1.2913999999999999,1.29222,1326,2,0
2020-09-18 23:00:00,1.29218,1.2926199999999999,1.29149,1.29221,779,1,0
2020-09-21 00:00:00,1.29275,1.29361,1.29192,1.29301,725,12,0
2020-09-21 01:00:00,1.29303,1.29388,1.29266,1.29315,792,1,0
2020-09-21 02:00:00,1.2932000000000001,1.29379,1.29284,1.29318,646,3,0
2020-09-21 03:00:00,1.2932000000000001,1.29545,1.29283,1.29531,1107,0,0
2020-09-21 04:00:00,1.29531,1.29574,1.29454,1.29467,1356,3,0
2020-09-21 05:00:00,1.29467,1.29577,1.29462,1.29534,1468,2,0
2020-09-21 06:00:00,1.29534,1.2960099999999999,1.29501,1.29581,1167,4,0
2020-09-21 07:00:00,1.2958,1.2962099999999999,1.29553,1.29565,790,3,0
2020-09-21 08:00:00,1.29565,1.2959,1.29482,1.29508,1165,6,0
2020-09-21 09:00:00,1.29502,1.2966,1.29364,1.29587,2268,0,0
2020-09-21 10:00:00,1.29587,1.29641,1.28967,1.28977,3831,0,0
2020-09-21 11:00:00,1.28974,1.28992,1.28346,1.28434,4194,0,0
2020-09-21 12:00:00,1.28434,1.28697,1.2836400000000001,1.28503,3517,0,0
2020-09-21 13:00:00,1.28503,1.28633,1.2836699999999999,1.2859,3044,1,0
2020-09-21 14:00:00,1.2858800000000001,1.2867600000000001,1.28487,1.2867600000000001,2888,2,0
2020-09-21 15:00:00,1.2867600000000001,1.2871299999999999,1.28381,1.28451,3314,0,0
2020-09-21 16:00:00,1.28452,1.28491,1.28112,1.28221,5648,0,0
2020-09-21 17:00:00,1.28217,1.2825,1.27909,1.27915,5202,0,0
2020-09-21 18:00:00,1.27919,1.28058,1.2779099999999999,1.2793700000000001,3252,2,0
2020-09-21 19:00:00,1.27936,1.28046,1.27878,1.27892,2593,1,0
2020-09-21 20:00:00,1.27891,1.28003,1.2775,1.27895,2176,1,0
2020-09-21 21:00:00,1.27895,1.27963,1.27873,1.27943,1491,4,0
2020-09-21 22:00:00,1.27943,1.28207,1.2793700000000001,1.28145,1941,0,0
2020-09-21 23:00:00,1.28145,1.2817,1.28112,1.28156,813,5,0
2020-09-22 00:00:00,1.28167,1.28185,1.2806199999999999,1.28115,899,4,0
2020-09-22 01:00:00,1.28118,1.28173,1.28103,1.28147,663,5,0
2020-09-22 02:00:00,1.28147,1.28227,1.2812700000000001,1.28175,485,1,0
2020-09-22 03:00:00,1.28175,1.28213,1.28029,1.28172,1529,1,0
2020-09-22 04:00:00,1.28172,1.28209,1.27976,1.2809,1943,1,0
2020-09-22 05:00:00,1.2809,1.28163,1.28046,1.2815400000000001,1062,3,0
2020-09-22 06:00:00,1.28156,1.28237,1.28108,1.28209,957,1,0
2020-09-22 07:00:00,1.28209,1.2821500000000001,1.28149,1.28212,742,1,0
2020-09-22 08:00:00,1.28212,1.2821500000000001,1.27946,1.27951,1230,0,0
2020-09-22 09:00:00,1.27957,1.2802799999999999,1.27799,1.2788300000000001,2796,1,0
2020-09-22 10:00:00,1.27881,1.27996,1.27115,1.27556,5189,0,0
