time,open,high,low,close,tick_volume,spread,real_volume
2020-09-18 22:00:00,0.91695,0.91743,0.91646,0.91692,1423,2,0
2020-09-18 23:00:00,0.91694,0.91711,0.91613,0.91623,845,1,0
2020-09-21 00:00:00,0.91543,0.91648,0.9154,0.91559,619,34,0
2020-09-21 01:00:00,0.91558,0.91618,0.9154,0.91611,1737,2,0
2020-09-21 02:00:00,0.9161,0.91621,0.91575,0.91592,547,5,0
2020-09-21 03:00:00,0.91592,0.91601,0.91546,0.91549,618,0,0
2020-09-21 04:00:00,0.91549,0.91573,0.91528,0.9157,630,1,0
2020-09-21 05:00:00,0.9157,0.91582,0.9154,0.91541,575,4,0
2020-09-21 06:00:00,0.91541,0.91578,0.91536,0.91575,569,4,0
2020-09-21 07:00:00,0.91575,0.91604,0.91574,0.9158,533,4,0
2020-09-21 08:00:00,0.9158,0.91612,0.91579,0.91596,530,3,0
2020-09-21 09:00:00,0.91596,0.91662,0.91463,0.91501,1531,0,0
2020-09-21 10:00:00,0.91501,0.91745,0.9149,0.91744,3386,1,0
2020-09-21 11:00:00,0.91744,0.91967,0.91712,0.91878,3927,1,0
2020-09-21 12:00:00,0.91878,0.91878,0.91667,0.91702,2939,0,0
2020-09-21 13:00:00,0.91702,0.91793,0.91614,0.91659,2548,1,0
2020-09-21 14:00:00,0.91659,0.91733,0.91622,0.91661,2257,2,0
2020-09-21 15:00:00,0.91662,0.91674,0.91564,0.9162,3061,1,0
2020-09-21 16:00:00,0.91621,0.91775,0.91621,0.91632,4476,1,0
2020-09-21 17:00:00,0.91633,0.91802,0.91633,0.9178,4290,1,0
2020-09-21 18:00:00,0.91778,0.91825,0.91714,0.9174,2829,0,0
2020-09-21 19:00:00,0.9174,0.91805,0.91682,0.91798,2069,1,0
2020-09-21 20:00:00,0.91798,0.91913,0.91786,0.91892,1809,1,0
2020-09-21 21:00:00,0.91892,0.9191,0.91855,0.91861,1271,1,0
2020-09-21 22:00:00,0.91862,0.91914,0.91787,0.91793,1680,1,0
2020-09-21 23:00:00,0.91793,0.91861,0.91792,0.91838,828,0,0
2020-09-22 00:00:00,0.91823,0.91867,0.91735,0.91817,676,18,0
2020-09-22 01:00:00,0.91826,0.91844,0.91787,0.91798,724,3,0
2020-09-22 02:00:00,0.91798,0.91808,0.91749,0.91765,451,1,0
2020-09-22 03:00:00,0.91765,0.91844,0.91759,0.91809,992,1,0
2020-09-22 04:00:00,0.91809,0.91843,0.9177,0.91841,1123,1,0
2020-09-22 05:00:00,0.91841,0.91853,0.91773,0.91786,553,2,0
2020-09-22 06:00:00,0.91786,0.91806,0.91774,0.91783,592,1,0
2020-09-22 07:00:00,0.91783,0.91803,0.91774,0.91783,446,4,0
2020-09-22 08:00:00,0.91783,0.91849,0.91783,0.91843,772,1,0
2020-09-22 09:00:00,0.91843,0.9187,0.91785,0.91852,2089,1,0
2020-09-22 10:00:00,0.91852,0.92202,0.918,0.91898,4678,0,0
2020-09-22 11:00:00,0.91897,0.91932,0.91484,0.9158,4325,1,0
2020-09-22 12:00:00,0.9158,0.91823,0.91572,0.91781,2496,0,0
2020-09-22 13:00:00,0.91781,0.9179,0.91436,0.91466,3062,0,0
2020-09-22 14:00:00,0.91466,0.91773,0.91439,0.91741,2825,1,0
2020-09-22 15:00:00,0.91741,0.91818,0.9166,0.91799,3066,2,0
2020-09-22 16:00:00,0.918,0.91927,0.91753,0.91891,4080,1,0
2020-09-22 17:00:00,0.91892,0.92029,0.91778,0.92,4352,0,0
2020-09-22 18:00:00,0.92,0.92049,0.91898,0.91968,3747,1,0
2020-09-22 19:00:00,0.91968,0.92051,0.91919,0.92,2184,0,0
2020-09-22 20:00:00,0.92,0.92034,0.91964,0.92019,1241,1,0
2020-09-22 21:00:00,0.9202,0.9202,0.91914,0.91919,939,2,0
2020-09-22 22:00:00,0.91919,0.91947,0.919,0.91923,951,4,0
2020-09-22 23:00:00,0.91923,0.91962,0.91888,0.91932,782,3,0
2020-09-23 00:00:00,0.91928,0.91966,0.91865,0.919,444,29,0
2020-09-23 01:00:00,0.919,0.91932,0.91897,0.91923,856,7,0
2020-09-23 02:00:00,0.91923,0.91935,0.91863,0.91864,486,4,0
2020-09-23 03:00:00,0.91865,0.91875,0.91797,0.91818,1293,1,0
2020-09-23 04:00:00,0.91818,0.91845,0.91793,0.91824,1061,1,0
2020-09-23 05:00:00,0.9182,0.91843,0.91797,0.91815,935,1,0
2020-09-23 06:00:00,0.91815,0.91828,0.91788,0.91805,572,5,0
2020-09-23 07:00:00,0.91806,0.91834,0.91783,0.91829,649,4,0
2020-09-23 08:00:00,0.91829,0.91859,0.91814,0.91849,718,3,0
2020-09-23 09:00:00,0.91851,0.92086,0.91847,0.92054,2523,1,0
2020-09-23 10:00:00,0.92056,0.92143,0.92024,0.92095,3387,1,0
2020-09-23 11:00:00,0.9209,0.92179,0.92059,0.92123,2382,2,0
2020-09-23 12:00:00,0.92123,0.92154,0.91928,0.91981,2729,0,0
2020-09-23 13:00:00,0.91981,0.92091,0.91936,0.92031,1669,1,0
2020-09-23 14:00:00,0.92031,0.92031,0.9184,0.9186,1992,1,0
2020-09-23 15:00:00,0.9186,0.91913,0.91705,0.91746,2884,0,0
2020-09-23 16:00:00,0.91746,0.91778,0.91618,0.91673,3582,1,0
2020-09-23 17:00:00,0.91673,0.91736,0.91364,0.91462,4288,0,0
2020-09-23 18:00:00,0.91463,0.91595,0.91427,0.91571,3192,1,0
2020-09-23 19:00:00,0.91571,0.91585,0.91485,0.91559,1853,1,0
2020-09-23 20:00:00,0.91561,0.91656,0.91556,0.91643,1265,1,0
2020-09-23 21:00:00,0.91644,0.91713,0.91636,0.91679,1694,0,0
2020-09-23 22:00:00,0.9168,0.91711,0.91627,0.91692,2170,2,0
2020-09-23 23:00:00,0.91691,0.91713,0.91612,0.9162,959,2,0
2020-09-24 00:00:00,0.91622,0.91671,0.91591,0.91612,581,21,0
2020-09-24 01:00:00,0.91608,0.91654,0.91608,0.91648,657,5,0
2020-09-24 02:00:00,0.91646,0.91694,0.91636,0.9168,731,4,0
2020-09-24 03:00:00,0.9168,0.91707,0.91667,0.91684,1218,0,0
2020-09-24 04:00:00,0.91684,0.91726,0.91654,0.91671,979,1,0
2020-09-24 05:00:00,0.91669,0.91706,0.91639,0.91692,839,1,0
2020-09-24 06:00:00,0.91692,0.91715,0.91675,0.91678,612,1,0
2020-09-24 07:00:00,0.91678,0.91753,0.91657,0.91747,705,1,0
2020-09-24 08:00:00,0.91747,0.91772,0.91713,0.91748,1035,1,0
2020-09-24 09:00:00,0.91747,0.91803,0.91713,0.91743,1622,1,0
2020-09-24 10:00:00,0.91746,0.91789,0.91553,0.9163,3111,1,0
2020-09-24 11:00:00,0.91636,0.91707,0.91401,0.91518,2475,0,0
2020-09-24 12:00:00,0.91518,0.91547,0.9135,0.91362,2268,1,0
2020-09-24 13:00:00,0.91362,0.91363,0.91128,0.91284,2685,1,0
2020-09-24 14:00:00,0.91284,0.91463,0.91276,0.91325,2627,1,0
2020-09-24 15:00:00,0.91328,0.9139,0.91128,0.91228,4254,1,0
2020-09-24 16:00:00,0.91227,0.91368,0.91213,0.9134,4574,1,0
