time,open,high,low,close,tick_volume,spread,real_volume
2020-09-23 15:00:00,0.65872,0.65885,0.65807,0.6582,1694,1,0
2020-09-23 16:00:00,0.6582,0.65921,0.65802,0.6582,2644,2,0
2020-09-23 17:00:00,0.6582,0.65821,0.6563,0.6574,2392,1,0
2020-09-23 18:00:00,0.6574,0.65811,0.65637,0.6567,1757,0,0
2020-09-23 19:00:00,0.6567,0.65719,0.65642,0.65653,1515,2,0
2020-09-23 20:00:00,0.65653,0.6566,0.65562,0.65582,1485,1,0
2020-09-23 21:00:00,0.65582,0.65584,0.65425,0.65434,1574,0,0
2020-09-23 22:00:00,0.65435,0.6546,0.65352,0.6546,1410,1,0
2020-09-23 23:00:00,0.65459,0.65506,0.65441,0.65458,690,2,0
2020-09-24 00:00:00,0.65451,0.65563,0.65431,0.65521,669,3,0
2020-09-24 01:00:00,0.6552,0.65556,0.65484,0.65504,595,0,0
2020-09-24 02:00:00,0.65504,0.65508,0.65397,0.65419,1263,3,0
2020-09-24 03:00:00,0.6542,0.65525,0.6542,0.6548,1520,2,0
2020-09-24 04:00:00,0.6548,0.65561,0.65369,0.65382,1221,1,0
2020-09-24 05:00:00,0.65382,0.65435,0.6534,0.65381,1385,1,0
2020-09-24 06:00:00,0.65381,0.65404,0.65332,0.65371,1241,2,0
2020-09-24 07:00:00,0.65371,0.65384,0.65281,0.6529,1222,1,0
2020-09-24 08:00:00,0.6529,0.65327,0.65235,0.65321,1362,1,0
2020-09-24 09:00:00,0.6532,0.65347,0.65203,0.65237,2057,0,0
2020-09-24 10:00:00,0.65234,0.65368,0.65226,0.65332,2454,3,0
2020-09-24 11:00:00,0.65332,0.65341,0.652,0.65286,2204,2,0
2020-09-24 12:00:00,0.65287,0.65289,0.65161,0.65211,2050,1,0
2020-09-24 13:00:00,0.65211,0.6531,0.65211,0.65261,1684,2,0
2020-09-24 14:00:00,0.65261,0.6529,0.6516,0.65196,1789,2,0
2020-09-24 15:00:00,0.65197,0.65266,0.65113,0.65163,1921,2,0
2020-09-24 16:00:00,0.65163,0.6529,0.65121,0.65233,2962,2,0
2020-09-24 17:00:00,0.65232,0.65351,0.65171,0.65259,3501,1,0
2020-09-24 18:00:00,0.65259,0.65429,0.65193,0.65399,1691,3,0
2020-09-24 19:00:00,0.654,0.65487,0.65379,0.65469,2191,1,0
2020-09-24 20:00:00,0.65469,0.65617,0.65449,0.65549,2053,1,0
2020-09-24 21:00:00,0.65549,0.65605,0.65442,0.65442,1609,3,0
2020-09-24 22:00:00,0.65443,0.65536,0.65432,0.65495,1577,2,0
2020-09-24 23:00:00,0.65496,0.65516,0.65421,0.6544,573,3,0
2020-09-25 00:00:00,0.65431,0.65485,0.65408,0.65424,668,11,0
2020-09-25 01:00:00,0.65424,0.6554,0.65419,0.65495,494,3,0
2020-09-25 02:00:00,0.65496,0.65528,0.65467,0.6548,1729,0,0
2020-09-25 03:00:00,0.65473,0.65517,0.65436,0.65449,1386,3,0
2020-09-25 04:00:00,0.65449,0.65524,0.65417,0.65506,1395,2,0
2020-09-25 05:00:00,0.65506,0.6557,0.65474,0.65515,1248,1,0
2020-09-25 06:00:00,0.65515,0.65604,0.65504,0.65547,985,1,0
2020-09-25 07:00:00,0.65547,0.65645,0.65526,0.65641,796,1,0
2020-09-25 08:00:00,0.6564,0.65647,0.6554,0.65562,1403,2,0
2020-09-25 09:00:00,0.65561,0.65751,0.65516,0.65751,2125,2,0
2020-09-25 10:00:00,0.65751,0.65918,0.65677,0.65787,3172,1,0
2020-09-25 11:00:00,0.65787,0.65807,0.657,0.65737,2577,2,0
2020-09-25 12:00:00,0.65736,0.65738,0.65585,0.65609,1768,2,0
2020-09-25 13:00:00,0.65609,0.65611,0.65478,0.6549,2616,1,0
2020-09-25 14:00:00,0.6549,0.65568,0.65409,0.65531,2900,0,0
2020-09-25 15:00:00,0.65531,0.6561,0.65478,0.65594,1995,1,0
2020-09-25 16:00:00,0.65592,0.65627,0.65415,0.65437,2765,1,0
2020-09-25 17:00:00,0.65438,0.65453,0.65275,0.65372,2903,3,0
2020-09-25 18:00:00,0.65374,0.65478,0.65336,0.65398,1859,3,0
2020-09-25 19:00:00,0.65393,0.65435,0.65298,0.65322,1373,4,0
2020-09-25 20:00:00,0.65322,0.65405,0.65307,0.65395,1384,1,0
2020-09-25 21:00:00,0.65395,0.6548,0.65394,0.65427,1089,4,0
2020-09-25 22:00:00,0.65427,0.65519,0.65427,0.65508,1200,2,0
2020-09-25 23:00:00,0.65507,0.6552,0.65435,0.65459,473,6,0
2020-09-28 00:00:00,0.6542,0.65538,0.65416,0.65458,346,7,0
2020-09-28 01:00:00,0.65462,0.65568,0.65451,0.65508,576,1,0
2020-09-28 02:00:00,0.65509,0.65532,0.65488,0.65499,1117,1,0
2020-09-28 03:00:00,0.65501,0.65541,0.65426,0.65433,1808,1,0
2020-09-28 04:00:00,0.65433,0.6556,0.6543,0.65545,1420,1,0
2020-09-28 05:00:00,0.65545,0.65612,0.65536,0.6559,1060,1,0
2020-09-28 06:00:00,0.6559,0.65607,0.65556,0.65603,957,3,0
2020-09-28 07:00:00,0.65608,0.65618,0.65565,0.65565,555,4,0
2020-09-28 08:00:00,0.65565,0.65575,0.65496,0.65507,551,2,0
2020-09-28 09:00:00,0.6551,0.65542,0.65449,0.65531,1482,1,0
2020-09-28 10:00:00,0.65531,0.65567,0.65429,0.65432,2279,1,0
2020-09-28 11:00:00,0.65431,0.65557,0.65394,0.65466,2436,1,0
2020-09-28 12:00:00,0.65467,0.65531,0.65439,0.65447,1938,2,0
2020-09-28 13:00:00,0.6545,0.65625,0.65429,0.65598,2053,1,0
2020-09-28 14:00:00,0.65598,0.65676,0.6554,0.65637,2015,1,0
2020-09-28 15:00:00,0.65636,0.65642,0.65451,0.65506,1869,0,0
2020-09-28 16:00:00,0.65506,0.65616,0.65474,0.65514,2154,1,0
2020-09-28 17:00:00,0.65513,0.6565,0.65398,0.65417,2446,1,0
2020-09-28 18:00:00,0.65417,0.65518,0.65415,0.65516,1270,1,0
2020-09-28 19:00:00,0.65516,0.65552,0.65465,0.65506,1423,2,0
2020-09-28 20:00:00,0.65504,0.65605,0.65484,0.65575,975,3,0
2020-09-28 21:00:00,0.65575,0.65602,0.6555,0.65598,458,3,0
2020-09-28 22:00:00,0.65598,0.65623,0.65509,0.65561,1005,4,0
2020-09-28 23:00:00,0.65562,0.65571,0.65494,0.65513,673,3,0
2020-09-29 00:00:00,0.65524,0.65572,0.65485,0.65507,407,8,0
2020-09-29 01:00:00,0.65507,0.65574,0.65507,0.65565,433,4,0
2020-09-29 02:00:00,0.65578,0.65685,0.65565,0.65657,924,1,0
2020-09-29 03:00:00,0.65657,0.65694,0.65618,0.65626,1039,1,0
2020-09-29 04:00:00,0.65626,0.65647,0.65557,0.65595,1347,1,0
2020-09-29 05:00:00,0.65595,0.65661,0.65579,0.65657,894,2,0
2020-09-29 06:00:00,0.65657,0.65693,0.65649,0.65658,812,2,0
2020-09-29 07:00:00,0.65662,0.65683,0.65652,0.65667,707,2,0
2020-09-29 08:00:00,0.65668,0.65687,0.65593,0.65643,1103,2,0
2020-09-29 09:00:00,0.6564,0.6568,0.65562,0.65625,1453,2,0
2020-09-29 10:00:00,0.6562,0.65687,0.65521,0.65666,2791,1,0
2020-09-29 11:00:00,0.6567,0.65818,0.65597,0.65818,1952,1,0
2020-09-29 12:00:00,0.65818,0.65938,0.65798,0.65911,2006,1,0
2020-09-29 13:00:00,0.6591,0.65915,0.65812,0.65886,1523,2,0
2020-09-29 14:00:00,0.65885,0.65952,0.65876,0.65942,2066,1,0
2020-09-29 15:00:00,0.65945,0.65973,0.65849,0.65896,1513,2,0
2020-09-29 16:00:00,0.65896,0.65958,0.65857,0.65893,1925,1,0
2020-09-29 17:00:00,0.65892,0.65957,0.65803,0.65813,2522,1,0
2020-09-29 18:00:00,0.65817,0.65901,0.65797,0.65801,1811,3,0
2020-09-29 19:00:00,0.65799,0.65892,0.65745,0.65873,1700,3,0
2020-09-29 20:00:00,0.65873,0.65945,0.65839,0.65924,1393,2,0
2020-09-29 21:00:00,0.65925,0.66026,0.65913,0.65924,808,3,0
2020-09-29 22:00:00,0.65924,0.65927,0.65864,0.65893,888,3,0
2020-09-29 23:00:00,0.65894,0.6593,0.65817,0.65818,505,3,0
2020-09-30 00:00:00,0.65823,0.65931,0.65821,0.65865,647,0,0
2020-09-30 01:00:00,0.65865,0.65963,0.65859,0.65954,511,2,0
2020-09-30 02:00:00,0.65955,0.6601,0.65931,0.6601,561,3,0
2020-09-30 03:00:00,0.6601,0.66087,0.65975,0.66003,1544,2,0
2020-09-30 04:00:00,0.66002,0.66123,0.65993,0.66053,1675,3,0
2020-09-30 05:00:00,0.66049,0.66105,0.66023,0.66026,1941,1,0
2020-09-30 06:00:00,0.66026,0.66027,0.65857,0.65864,2004,4,0
2020-09-30 07:00:00,0.65864,0.65891,0.65852,0.65863,1567,2,0
2020-09-30 08:00:00,0.65863,0.65893,0.65793,0.65804,1324,2,0
2020-09-30 09:00:00,0.65804,0.65839,0.65741,0.65826,2197,2,0
2020-09-30 10:00:00,0.65826,0.65918,0.65727,0.65783,2685,1,0
2020-09-30 11:00:00,0.65786,0.65908,0.65753,0.65787,2293,1,0
2020-09-30 12:00:00,0.65786,0.65788,0.65692,0.65772,2029,1,0
2020-09-30 13:00:00,0.65772,0.65874,0.65738,0.65801,1839,1,0
2020-09-30 14:00:00,0.65801,0.65816,0.65758,0.65762,1707,2,0
2020-09-30 15:00:00,0.65763,0.65919,0.65729,0.6585,1911,0,0
2020-09-30 16:00:00,0.65852,0.65917,0.65702,0.65868,2504,0,0
2020-09-30 17:00:00,0.65868,0.66125,0.65843,0.661,3480,0,0
2020-09-30 18:00:00,0.661,0.66145,0.66032,0.66059,2449,1,0
2020-09-30 19:00:00,0.66059,0.6626,0.66056,0.66217,2061,2,0
2020-09-30 20:00:00,0.66217,0.66223,0.66134,0.66204,1588,0,0
2020-09-30 21:00:00,0.66204,0.66245,0.66084,0.66124,1648,3,0
2020-09-30 22:00:00,0.66125,0.66197,0.66062,0.66144,2206,0,0
2020-09-30 23:00:00,0.66144,0.66208,0.66102,0.66102,943,5,0
2020-10-01 00:00:00,0.66111,0.66189,0.66069,0.66133,382,3,0
2020-10-01 01:00:00,0.66133,0.66288,0.66133,0.66263,484,4,0
2020-10-01 02:00:00,0.66263,0.66275,0.66192,0.66209,513,4,0
2020-10-01 03:00:00,0.66209,0.66245,0.6616,0.66177,899,1,0
2020-10-01 04:00:00,0.66177,0.66318,0.66167,0.66261,1094,1,0
2020-10-01 05:00:00,0.66261,0.66315,0.66261,0.66291,673,4,0
2020-10-01 06:00:00,0.66291,0.66318,0.6625,0.66292,478,4,0
2020-10-01 07:00:00,0.66292,0.66354,0.66278,0.6635,819,2,0
2020-10-01 08:00:00,0.6635,0.664,0.66326,0.66389,1008,1,0
2020-10-01 09:00:00,0.66389,0.66471,0.66364,0.66377,1704,2,0
2020-10-01 10:00:00,0.6637,0.66393,0.66202,0.66244,2782,2,0
2020-10-01 11:00:00,0.66244,0.66377,0.66228,0.66284,2678,0,0
2020-10-01 12:00:00,0.66284,0.66397,0.66278,0.66379,2204,0,0
2020-10-01 13:00:00,0.6638,0.66412,0.66327,0.66355,1427,2,0
2020-10-01 14:00:00,0.66357,0.66569,0.66324,0.6652,2341,0,0
2020-10-01 15:00:00,0.6652,0.6657,0.66423,0.66424,2024,2,0
2020-10-01 16:00:00,0.66425,0.66465,0.66337,0.66428,2906,0,0
2020-10-01 17:00:00,0.66435,0.66465,0.66281,0.66428,2880,2,0
2020-10-01 18:00:00,0.66431,0.66526,0.66422,0.66479,2093,2,0
2020-10-01 19:00:00,0.66479,0.66496,0.66408,0.66476,1524,1,0
2020-10-01 20:00:00,0.66476,0.66544,0.66452,0.66494,1170,0,0
2020-10-01 21:00:00,0.66493,0.6652,0.66384,0.66501,1020,3,0
2020-10-01 22:00:00,0.66503,0.66538,0.66466,0.66515,910,2,0
2020-10-01 23:00:00,0.66514,0.66526,0.66468,0.66471,539,4,0
2020-10-02 00:00:00,0.66471,0.66522,0.66419,0.66493,392,19,0
2020-10-02 01:00:00,0.6648,0.6652,0.6647,0.66496,576,2,0
2020-10-02 02:00:00,0.66496,0.66514,0.66462,0.66505,1461,4,0
2020-10-02 03:00:00,0.66505,0.66545,0.66374,0.66377,1684,2,0
2020-10-02 04:00:00,0.66379,0.66477,0.66374,0.66443,1366,1,0
2020-10-02 05:00:00,0.66443,0.66458,0.66363,0.66377,1577,1,0
2020-10-02 06:00:00,0.66376,0.66418,0.66363,0.66374,1305,3,0
2020-10-02 07:00:00,0.66374,0.66387,0.66205,0.66234,1974,2,0
2020-10-02 08:00:00,0.66238,0.66366,0.66144,0.66283,3976,2,0
2020-10-02 09:00:00,0.66284,0.66429,0.66218,0.66398,3700,1,0
2020-10-02 10:00:00,0.66398,0.66504,0.66317,0.66317,2884,2,0
2020-10-02 11:00:00,0.66317,0.66386,0.66212,0.66277,2166,2,0
2020-10-02 12:00:00,0.66277,0.66335,0.66254,0.66273,1787,2,0
2020-10-02 13:00:00,0.66273,0.66317,0.66207,0.66296,1663,2,0
2020-10-02 14:00:00,0.66297,0.66383,0.66264,0.66346,1615,2,0
2020-10-02 15:00:00,0.66345,0.66403,0.66138,0.66221,2726,2,0
2020-10-02 16:00:00,0.6622,0.66342,0.66132,0.66313,3282,1,0
2020-10-02 17:00:00,0.66314,0.66411,0.66276,0.66311,2864,3,0
2020-10-02 18:00:00,0.66306,0.66352,0.66203,0.66203,1705,4,0
2020-10-02 19:00:00,0.66202,0.66345,0.66192,0.66283,1582,0,0
2020-10-02 20:00:00,0.66282,0.66298,0.66232,0.66252,1091,5,0
2020-10-02 21:00:00,0.66251,0.6633,0.66243,0.66329,752,5,0
2020-10-02 22:00:00,0.66329,0.66361,0.66292,0.66324,663,4,0
2020-10-02 23:00:00,0.66324,0.6637,0.66315,0.66358,522,5,0
2020-10-05 00:00:00,0.66367,0.66429,0.66339,0.66387,263,26,0
2020-10-05 01:00:00,0.66392,0.66424,0.66321,0.66362,566,5,0
2020-10-05 02:00:00,0.66362,0.66402,0.66342,0.6638,1630,1,0
2020-10-05 03:00:00,0.6638,0.66539,0.66371,0.66463,1771,2,0
2020-10-05 04:00:00,0.66462,0.66504,0.66424,0.66477,1558,2,0
2020-10-05 05:00:00,0.66477,0.66515,0.66463,0.66507,1139,1,0
2020-10-05 06:00:00,0.66507,0.6651,0.66437,0.66445,975,3,0
2020-10-05 07:00:00,0.66444,0.6649,0.66438,0.66474,888,3,0
2020-10-05 08:00:00,0.66474,0.66483,0.66454,0.66478,722,1,0
2020-10-05 09:00:00,0.66478,0.66478,0.66378,0.66426,966,2,0
2020-10-05 10:00:00,0.66426,0.6643,0.66317,0.66382,1977,1,0
2020-10-05 11:00:00,0.66382,0.66445,0.66375,0.66432,1422,0,0
2020-10-05 12:00:00,0.66432,0.66494,0.6643,0.66471,1260,2,0
2020-10-05 13:00:00,0.66471,0.66486,0.66401,0.66449,1040,1,0
2020-10-05 14:00:00,0.66449,0.66478,0.66411,0.66461,1319,2,0
2020-10-05 15:00:00,0.66462,0.66478,0.66396,0.66426,1680,1,0
2020-10-05 16:00:00,0.66427,0.66528,0.66364,0.66465,1867,1,0
2020-10-05 17:00:00,0.66465,0.66511,0.6641,0.66467,2478,2,0
2020-10-05 18:00:00,0.66467,0.66491,0.66355,0.66392,918,2,0
2020-10-05 19:00:00,0.66392,0.66423,0.66357,0.66405,570,3,0
2020-10-05 20:00:00,0.66405,0.66417,0.66321,0.66333,522,3,0
2020-10-05 21:00:00,0.66333,0.66336,0.663,0.66325,594,3,0
2020-10-05 22:00:00,0.66325,0.6644,0.6629,0.6643,832,3,0
2020-10-05 23:00:00,0.6643,0.66441,0.66383,0.66406,489,3,0
2020-10-06 00:00:00,0.664,0.66471,0.66351,0.66396,476,14,0
2020-10-06 01:00:00,0.66396,0.66501,0.66388,0.66479,570,1,0
2020-10-06 02:00:00,0.66484,0.6653,0.66424,0.66529,1969,3,0
2020-10-06 03:00:00,0.66529,0.66568,0.66466,0.66529,1278,1,0
2020-10-06 04:00:00,0.66529,0.66555,0.66421,0.6649,1272,2,0
2020-10-06 05:00:00,0.6649,0.66526,0.66455,0.66467,953,4,0
2020-10-06 06:00:00,0.66468,0.66581,0.66435,0.66479,1352,1,0
2020-10-06 07:00:00,0.66478,0.66504,0.66457,0.66473,793,4,0
2020-10-06 08:00:00,0.66474,0.66476,0.66358,0.66411,1123,1,0
2020-10-06 09:00:00,0.66413,0.66433,0.66299,0.66338,1598,0,0
2020-10-06 10:00:00,0.66334,0.66364,0.66232,0.66352,2168,0,0
2020-10-06 11:00:00,0.66351,0.66428,0.66313,0.6641,1564,1,0
2020-10-06 12:00:00,0.6641,0.66559,0.66392,0.66467,1555,2,0
2020-10-06 13:00:00,0.66467,0.6647,0.66374,0.66411,1765,1,0
2020-10-06 14:00:00,0.66411,0.66492,0.66357,0.66489,1541,0,0
2020-10-06 15:00:00,0.66489,0.6656,0.66465,0.66531,1823,0,0
2020-10-06 16:00:00,0.66531,0.6655,0.66444,0.6647,2372,0,0
2020-10-06 17:00:00,0.6647,0.66548,0.66424,0.66484,2243,0,0
2020-10-06 18:00:00,0.66483,0.66496,0.66303,0.66314,1315,4,0
2020-10-06 19:00:00,0.66312,0.66355,0.66282,0.66342,961,3,0
2020-10-06 20:00:00,0.66341,0.66348,0.66224,0.6625,777,3,0
2020-10-06 21:00:00,0.66255,0.66306,0.65891,0.65981,1912,0,0
2020-10-06 22:00:00,0.65975,0.66145,0.65876,0.66025,3310,0,0
2020-10-06 23:00:00,0.66025,0.66044,0.65828,0.65843,861,2,0
2020-10-07 00:00:00,0.65848,0.6593,0.6579,0.65838,578,6,0
2020-10-07 01:00:00,0.65838,0.65882,0.65767,0.65817,886,0,0
2020-10-07 02:00:00,0.65816,0.65895,0.6581,0.65893,1261,2,0
2020-10-07 03:00:00,0.65894,0.65912,0.65794,0.65816,1241,2,0
2020-10-07 04:00:00,0.65816,0.65883,0.65751,0.65862,1426,1,0
2020-10-07 05:00:00,0.65861,0.6591,0.65847,0.65847,1425,3,0
2020-10-07 06:00:00,0.65848,0.65892,0.65829,0.65881,948,4,0
2020-10-07 07:00:00,0.65881,0.65948,0.65878,0.65932,845,3,0
2020-10-07 08:00:00,0.65934,0.65976,0.6589,0.65948,1122,2,0
2020-10-07 09:00:00,0.65943,0.65999,0.65937,0.65992,1546,2,0
2020-10-07 10:00:00,0.65992,0.66001,0.65958,0.65989,1644,1,0
2020-10-07 11:00:00,0.65989,0.65997,0.65932,0.65967,1159,3,0
2020-10-07 12:00:00,0.65967,0.65974,0.65842,0.65865,1180,1,0
2020-10-07 13:00:00,0.65864,0.65924,0.65844,0.65854,1352,1,0
2020-10-07 14:00:00,0.65855,0.65902,0.65829,0.65896,1327,2,0
2020-10-07 15:00:00,0.65896,0.66,0.6586,0.65994,1644,1,0
2020-10-07 16:00:00,0.65994,0.66004,0.65909,0.65941,2254,0,0
2020-10-07 17:00:00,0.65941,0.65992,0.6589,0.659,2191,2,0
2020-10-07 18:00:00,0.659,0.65991,0.65891,0.65911,1078,2,0
2020-10-07 19:00:00,0.65911,0.65921,0.65824,0.6587,921,1,0
2020-10-07 20:00:00,0.6587,0.65882,0.65812,0.65814,614,3,0
2020-10-07 21:00:00,0.65814,0.65839,0.65708,0.65782,681,2,0
2020-10-07 22:00:00,0.65781,0.65838,0.65727,0.65748,652,2,0
2020-10-07 23:00:00,0.65749,0.65801,0.65733,0.65763,579,3,0
2020-10-08 00:00:00,0.65763,0.65813,0.65754,0.65779,341,21,0
2020-10-08 01:00:00,0.65779,0.6579,0.65746,0.65768,623,1,0
2020-10-08 02:00:00,0.65768,0.65788,0.65706,0.65722,874,1,0
2020-10-08 03:00:00,0.6572,0.6578,0.65498,0.65504,1484,0,0
2020-10-08 04:00:00,0.65504,0.65686,0.65467,0.65658,1440,0,0
2020-10-08 05:00:00,0.65658,0.65724,0.65594,0.65711,1322,1,0
2020-10-08 06:00:00,0.6571,0.65729,0.65672,0.65723,915,1,0
2020-10-08 07:00:00,0.65721,0.65791,0.65698,0.6577,1230,1,0
2020-10-08 08:00:00,0.65773,0.65844,0.65765,0.65825,1170,3,0
2020-10-08 09:00:00,0.65825,0.65883,0.65782,0.65861,1301,1,0
2020-10-08 10:00:00,0.65861,0.65944,0.65841,0.65895,1687,0,0
2020-10-08 11:00:00,0.65895,0.65948,0.65878,0.65904,1487,2,0
2020-10-08 12:00:00,0.65902,0.65912,0.65843,0.65893,1113,2,0
2020-10-08 13:00:00,0.65893,0.65964,0.65851,0.65854,1573,0,0
2020-10-08 14:00:00,0.65854,0.6587,0.6581,0.65854,1393,1,0
2020-10-08 15:00:00,0.65856,0.659,0.65809,0.65814,1581,0,0
2020-10-08 16:00:00,0.65811,0.65823,0.65717,0.65755,2515,1,0
2020-10-08 17:00:00,0.65755,0.65765,0.6564,0.65755,2115,1,0
2020-10-08 18:00:00,0.65751,0.65784,0.65712,0.65743,1101,3,0
2020-10-08 19:00:00,0.65745,0.65814,0.65745,0.65793,700,3,0
2020-10-08 20:00:00,0.65793,0.65838,0.65769,0.65809,681,4,0
2020-10-08 21:00:00,0.65809,0.65832,0.65804,0.65826,424,4,0
2020-10-08 22:00:00,0.65825,0.65859,0.658,0.65822,622,5,0
2020-10-08 23:00:00,0.65822,0.6583,0.65791,0.65815,442,4,0
2020-10-09 00:00:00,0.65776,0.6586,0.65687,0.6584,439,9,0
2020-10-09 01:00:00,0.65828,0.65901,0.65828,0.65842,600,2,0
2020-10-09 02:00:00,0.65841,0.65888,0.6584,0.65886,1581,1,0
2020-10-09 03:00:00,0.65883,0.65954,0.65879,0.65949,1221,1,0
2020-10-09 04:00:00,0.65949,0.6603,0.65939,0.66028,1364,1,0
2020-10-09 05:00:00,0.66028,0.66094,0.66001,0.66092,1221,1,0
2020-10-09 06:00:00,0.66092,0.66118,0.66053,0.66079,1002,3,0
2020-10-09 07:00:00,0.66079,0.66084,0.66028,0.66042,764,0,0
2020-10-09 08:00:00,0.66041,0.66062,0.66015,0.66035,828,2,0
2020-10-09 09:00:00,0.66035,0.66045,0.65988,0.66023,935,0,0
2020-10-09 10:00:00,0.66023,0.6616,0.66023,0.66071,1470,1,0
2020-10-09 11:00:00,0.66071,0.6618,0.66071,0.6617,1209,1,0
2020-10-09 12:00:00,0.6617,0.66182,0.66062,0.66102,1241,2,0
