time,open,high,low,close,tick_volume,spread,real_volume
2020-09-18 22:00:00,1.07868,1.07916,1.07867,1.07891,1253,4,0
2020-09-18 23:00:00,1.07891,1.0794,1.07879,1.07905,688,6,0
2020-09-21 00:00:00,1.07764,1.07878,1.07764,1.07826,252,32,0
2020-09-21 01:00:00,1.07826,1.07898,1.07756,1.07871,945,10,0
2020-09-21 02:00:00,1.07871,1.07934,1.07864,1.07918,844,0,0
2020-09-21 03:00:00,1.0792,1.07994,1.0792,1.07953,782,2,0
2020-09-21 04:00:00,1.07953,1.07969,1.07923,1.07947,830,3,0
2020-09-21 05:00:00,1.07947,1.07973,1.07921,1.07921,761,4,0
2020-09-21 06:00:00,1.07921,1.07966,1.07901,1.07965,681,4,0
2020-09-21 07:00:00,1.07965,1.0798,1.07958,1.07963,505,5,0
2020-09-21 08:00:00,1.07963,1.07984,1.07949,1.07954,551,5,0
2020-09-21 09:00:00,1.07956,1.07978,1.07926,1.07961,1416,3,0
2020-09-21 10:00:00,1.0796000000000001,1.0796000000000001,1.07712,1.0774,3179,2,0
2020-09-21 11:00:00,1.0774,1.07805,1.07666,1.07799,3763,3,0
2020-09-21 12:00:00,1.07799,1.07867,1.07786,1.07825,2656,2,0
2020-09-21 13:00:00,1.07825,1.07861,1.07684,1.07693,2215,2,0
2020-09-21 14:00:00,1.07693,1.07702,1.07594,1.07643,2085,1,0
2020-09-21 15:00:00,1.07643,1.07645,1.07561,1.07605,2556,3,0
2020-09-21 16:00:00,1.07605,1.07614,1.07536,1.07605,4311,0,0
2020-09-21 17:00:00,1.0760399999999999,1.07629,1.074,1.07547,3885,0,0
2020-09-21 18:00:00,1.07547,1.07619,1.07538,1.07555,2824,3,0
2020-09-21 19:00:00,1.07554,1.07595,1.07534,1.07558,1540,1,0
2020-09-21 20:00:00,1.07558,1.07623,1.07534,1.07563,1500,3,0
2020-09-21 21:00:00,1.07563,1.07623,1.07548,1.07566,1121,3,0
2020-09-21 22:00:00,1.07567,1.07643,1.07554,1.07633,1488,1,0
2020-09-21 23:00:00,1.07633,1.07666,1.07618,1.07642,757,3,0
2020-09-22 00:00:00,1.07642,1.07642,1.07516,1.07595,434,26,0
2020-09-22 01:00:00,1.07592,1.07659,1.07559,1.07641,657,9,0
2020-09-22 02:00:00,1.07638,1.07681,1.07638,1.07668,1016,4,0
2020-09-22 03:00:00,1.07669,1.07712,1.07657,1.07678,879,2,0
2020-09-22 04:00:00,1.07678,1.07682,1.07624,1.07671,1242,4,0
2020-09-22 05:00:00,1.07671,1.07674,1.07615,1.07624,659,3,0
2020-09-22 06:00:00,1.07624,1.07674,1.07615,1.07621,753,3,0
2020-09-22 07:00:00,1.07621,1.07625,1.07596,1.07608,503,4,0
2020-09-22 08:00:00,1.0761,1.07612,1.07571,1.07573,834,5,0
2020-09-22 09:00:00,1.07573,1.07599,1.0751,1.07585,2194,0,0
2020-09-22 10:00:00,1.07584,1.076,1.07454,1.075,3305,3,0
2020-09-22 11:00:00,1.075,1.07586,1.07489,1.07511,2828,4,0
2020-09-22 12:00:00,1.07511,1.07617,1.07503,1.07566,2178,2,0
2020-09-22 13:00:00,1.07565,1.07589,1.07498,1.07559,2465,3,0
2020-09-22 14:00:00,1.07559,1.0757,1.07498,1.0754,1840,2,0
2020-09-22 15:00:00,1.0754,1.07572,1.07469,1.07569,2520,3,0
2020-09-22 16:00:00,1.07568,1.07611,1.07531,1.07541,2991,2,0
2020-09-22 17:00:00,1.07542,1.07683,1.07527,1.07609,3852,2,0
2020-09-22 18:00:00,1.0761,1.07689,1.07551,1.07656,3354,3,0
2020-09-22 19:00:00,1.07656,1.07743,1.07644,1.07732,1999,3,0
2020-09-22 20:00:00,1.07732,1.07748,1.07703,1.07723,1259,1,0
2020-09-22 21:00:00,1.07723,1.07738,1.07659,1.07671,872,3,0
2020-09-22 22:00:00,1.0767,1.07698,1.07637,1.07654,880,5,0
2020-09-22 23:00:00,1.07653,1.07702,1.07645,1.07683,675,1,0
2020-09-23 00:00:00,1.07683,1.07683,1.07564,1.07608,316,16,0
2020-09-23 01:00:00,1.07608,1.07704,1.07585,1.07696,753,3,0
2020-09-23 02:00:00,1.07696,1.07709,1.07669,1.07701,631,7,0
2020-09-23 03:00:00,1.07701,1.0774,1.07582,1.07594,1616,3,0
2020-09-23 04:00:00,1.07594,1.07656,1.07594,1.07638,1712,5,0
2020-09-23 05:00:00,1.07636,1.07656,1.07592,1.07602,1344,4,0
2020-09-23 06:00:00,1.07602,1.07615,1.07587,1.07595,1096,3,0
2020-09-23 07:00:00,1.07595,1.07621,1.07587,1.07594,889,3,0
2020-09-23 08:00:00,1.07595,1.07647,1.07593,1.07635,756,4,0
2020-09-23 09:00:00,1.07639,1.0771,1.07612,1.07656,1931,3,0
2020-09-23 10:00:00,1.07656,1.07656,1.0752,1.07592,3006,0,0
2020-09-23 11:00:00,1.07592,1.07677,1.0755,1.07672,2108,4,0
2020-09-23 12:00:00,1.07672,1.07738,1.07648,1.0768,2257,2,0
2020-09-23 13:00:00,1.0768,1.07765,1.07636,1.07764,1507,2,0
2020-09-23 14:00:00,1.07764,1.07764,1.07685,1.07703,1840,3,0
2020-09-23 15:00:00,1.07703,1.0773,1.07649,1.07694,2299,3,0
2020-09-23 16:00:00,1.07694,1.07774,1.07683,1.07764,2953,3,0
2020-09-23 17:00:00,1.07764,1.07843,1.07684,1.0783,3264,2,0
2020-09-23 18:00:00,1.07829,1.07829,1.07752,1.07815,2447,3,0
2020-09-23 19:00:00,1.07814,1.07826,1.07751,1.07781,1643,3,0
2020-09-23 20:00:00,1.07781,1.0783800000000001,1.07773,1.0783800000000001,933,4,0
2020-09-23 21:00:00,1.0783800000000001,1.07843,1.07732,1.07733,1401,3,0
2020-09-23 22:00:00,1.07733,1.07742,1.07676,1.07713,1753,2,0
2020-09-23 23:00:00,1.07713,1.07731,1.0768,1.07705,884,3,0
2020-09-24 00:00:00,1.07708,1.07762,1.07687,1.07713,391,3,0
2020-09-24 01:00:00,1.0772,1.07769,1.07678,1.07764,823,8,0
2020-09-24 02:00:00,1.0776,1.0777,1.07703,1.07722,850,5,0
2020-09-24 03:00:00,1.07722,1.07733,1.0755,1.07643,1407,0,0
2020-09-24 04:00:00,1.07643,1.07667,1.07585,1.07593,1069,2,0
