time,open,high,low,close,tick_volume,spread,real_volume
2020-09-18 22:00:00,1.18533,1.1853799999999999,1.18454,1.18494,1699,1,0
2020-09-18 23:00:00,1.18494,1.18512,1.1838899999999999,1.18413,965,2,0
2020-09-21 00:00:00,1.18455,1.18489,1.184,1.1841599999999999,458,2,0
2020-09-21 01:00:00,1.1841599999999999,1.18482,1.18398,1.18482,1072,1,0
2020-09-21 02:00:00,1.18482,1.18498,1.18442,1.18453,887,1,0
2020-09-21 03:00:00,1.18453,1.18605,1.18427,1.1859,1066,1,0
2020-09-21 04:00:00,1.1859,1.18614,1.18542,1.18559,1349,2,0
2020-09-21 05:00:00,1.18559,1.18622,1.18559,1.18585,1155,2,0
2020-09-21 06:00:00,1.18585,1.18673,1.18564,1.1867,1048,1,0
2020-09-21 07:00:00,1.1867,1.18717,1.18655,1.18664,669,2,0
2020-09-21 08:00:00,1.18664,1.18699,1.18612,1.18628,1043,1,0
2020-09-21 09:00:00,1.18628,1.18645,1.18546,1.18582,2053,1,0
2020-09-21 10:00:00,1.18579,1.18681,1.1831,1.18334,3904,1,0
2020-09-21 11:00:00,1.18334,1.18334,1.17911,1.1801,4511,1,0
2020-09-21 12:00:00,1.1801,1.1801,1.17802,1.17843,3413,1,0
2020-09-21 13:00:00,1.17843,1.1792,1.17753,1.17869,2918,1,0
2020-09-21 14:00:00,1.17869,1.17971,1.17797,1.17951,2661,1,0
2020-09-21 15:00:00,1.17954,1.17956,1.1763,1.17696,3291,1,0
2020-09-21 16:00:00,1.17699,1.17799,1.17499,1.175,5013,1,0
2020-09-21 17:00:00,1.175,1.17599,1.17316,1.17405,4842,1,0
2020-09-21 18:00:00,1.17408,1.17509,1.17316,1.17376,3605,1,0
2020-09-21 19:00:00,1.17376,1.17424,1.1733500000000001,1.17405,2245,1,0
2020-09-21 20:00:00,1.17405,1.1757,1.17361,1.17533,2148,1,0
2020-09-21 21:00:00,1.17533,1.17576,1.17496,1.1754,1708,1,0
2020-09-21 22:00:00,1.17539,1.17746,1.17534,1.1764000000000001,2325,1,0
2020-09-21 23:00:00,1.17641,1.17732,1.1762299999999999,1.17707,1117,1,0
