time,open,high,low,close,tick_volume,spread,real_volume
2020-09-18 22:00:00,104.545,104.634,104.545,104.594,1239,3,0
2020-09-18 23:00:00,104.594,104.607,104.56,104.561,554,3,0
2020-09-21 00:00:00,104.507,104.57,104.494,104.553,526,7,0
2020-09-21 01:00:00,104.527,104.543,104.429,104.496,939,4,0
2020-09-21 02:00:00,104.498,104.541,104.488,104.532,831,4,0
2020-09-21 03:00:00,104.533,104.571,104.434,104.445,860,3,0
2020-09-21 04:00:00,104.445,104.453,104.357,104.365,966,3,0
2020-09-21 05:00:00,104.365,104.378,104.321,104.326,772,3,0
2020-09-21 06:00:00,104.325,104.329,104.265,104.28,1151,3,0
2020-09-21 07:00:00,104.28,104.327,104.277,104.289,742,4,0
2020-09-21 08:00:00,104.289,104.33,104.289,104.33,795,4,0
2020-09-21 09:00:00,104.33,104.374,104.285,104.317,1105,3,0
2020-09-21 10:00:00,104.317,104.333,104.065,104.187,3506,3,0
2020-09-21 11:00:00,104.187,104.213,103.999,104.117,3429,3,0
2020-09-21 12:00:00,104.12,104.233,104.068,104.157,2385,3,0
2020-09-21 13:00:00,104.157,104.163,104.032,104.04,1762,4,0
2020-09-21 14:00:00,104.04,104.146,104.004,104.092,1791,3,0
2020-09-21 15:00:00,104.092,104.192,104.058,104.161,2068,3,0
2020-09-21 16:00:00,104.161,104.887,104.125,104.595,4766,3,0
2020-09-21 17:00:00,104.595,104.6,104.451,104.534,3189,3,0
2020-09-21 18:00:00,104.534,104.736,104.516,104.693,2560,3,0
2020-09-21 19:00:00,104.693,104.751,104.675,104.741,1362,4,0
2020-09-21 20:00:00,104.741,104.815,104.717,104.785,1438,3,0
2020-09-21 21:00:00,104.785,104.838,104.768,104.789,1093,4,0
2020-09-21 22:00:00,104.79,104.79,104.671,104.727,1717,4,0
2020-09-21 23:00:00,104.726,104.736,104.64,104.641,701,3,0
2020-09-22 00:00:00,104.638,104.708,104.638,104.656,376,10,0
2020-09-22 01:00:00,104.656,104.706,104.646,104.679,560,2,0
2020-09-22 02:00:00,104.679,104.712,104.666,104.69,619,3,0
2020-09-22 03:00:00,104.69,104.75,104.644,104.651,1320,3,0
2020-09-22 04:00:00,104.651,104.669,104.492,104.509,1645,3,0
2020-09-22 05:00:00,104.509,104.554,104.46,104.513,898,4,0
2020-09-22 06:00:00,104.513,104.574,104.508,104.534,793,4,0
2020-09-22 07:00:00,104.535,104.537,104.486,104.533,671,3,0
2020-09-22 08:00:00,104.533,104.554,104.514,104.553,728,2,0
2020-09-22 09:00:00,104.554,104.645,104.531,104.584,1733,3,0
2020-09-22 10:00:00,104.585,104.681,104.546,104.673,2027,3,0
2020-09-22 11:00:00,104.672,104.734,104.506,104.55,2159,3,0
2020-09-22 12:00:00,104.55,104.615,104.531,104.559,1352,4,0
2020-09-22 13:00:00,104.558,104.561,104.403,104.44,1626,3,0
2020-09-22 14:00:00,104.44,104.537,104.44,104.505,1510,4,0
2020-09-22 15:00:00,104.506,104.636,104.477,104.548,2257,0,0
2020-09-22 16:00:00,104.546,104.844,104.536,104.781,2918,0,0
2020-09-22 17:00:00,104.783,104.997,104.73,104.979,3021,0,0
2020-09-22 18:00:00,104.979,105.078,104.932,105.051,2616,0,0
2020-09-22 19:00:00,105.052,105.061,104.99,105.025,1644,1,0
2020-09-22 20:00:00,105.025,105.04,104.916,104.99,1239,0,0
2020-09-22 21:00:00,104.99,105.022,104.923,104.933,1060,1,0
2020-09-22 22:00:00,104.933,104.984,104.924,104.925,1048,1,0
2020-09-22 23:00:00,104.926,104.964,104.9,104.923,567,1,0
2020-09-23 00:00:00,104.926,104.962,104.859,104.938,456,2,0
2020-09-23 01:00:00,104.938,105.011,104.929,104.957,566,1,0
2020-09-23 02:00:00,104.957,105.057,104.952,105.056,1579,1,0
2020-09-23 03:00:00,105.057,105.176,105.011,105.109,3018,0,0
2020-09-23 04:00:00,105.108,105.197,105.089,105.19,2214,1,0
2020-09-23 05:00:00,105.191,105.195,105.055,105.082,1463,0,0
2020-09-23 06:00:00,105.082,105.121,105.059,105.107,1332,0,0
2020-09-23 07:00:00,105.105,105.117,105.051,105.068,940,1,0
2020-09-23 08:00:00,105.068,105.152,105.04,105.106,1122,0,0
